記号,希少性スコア,5件以下カテゴリ数,文字数,文長頑健zスコア,希少性上位1%,|文長z|≥3.5,確認候補
2022障16,21.429589063295076,0,136,2.225819506272764,False,False,False
24障402,21.425103005015476,0,74,0.13489815189531904,False,False,False
21障111,21.415261306803817,0,50,-0.6744907594765952,False,False,False
2023障292,21.409450638055688,0,48,-0.7419398354242548,False,False,False
2020障36,21.40354416670898,0,77,0.23607176581680833,False,False,False
28障32,21.393289587119618,0,163,3.1363820315661677,False,False,False
22障259,21.39086686041782,0,62,-0.26979630379063807,False,False,False
2022障61,21.38863800378778,0,89,0.6407662215027655,False,False,False
17障116,21.387480827370673,0,84,0.47214353163361666,False,False,False
2021障299,21.38526035594492,0,49,-0.708215297450425,False,False,False
17障425,21.382434151141055,0,119,1.6525023607176583,False,False,False
27障247,21.37385603980612,0,114,1.4838796708485096,False,False,False
23障77,21.37113956179448,0,48,-0.7419398354242548,False,False,False
25障72,21.37101695721129,0,93,0.7756643733980845,False,False,False
24障225,21.365846927575955,0,110,1.3489815189531904,False,False,False
21障22,21.35948095987723,0,34,-1.2140833670578715,False,False,False
27障32,21.349910686750636,0,115,1.5176042088223394,False,False,False
26障379,21.349271765662092,0,97,0.9105625252934035,False,False,False
18障39,21.348260761744772,0,50,-0.6744907594765952,False,False,False
23障83,21.345387126986356,0,38,-1.0791852151625523,False,False,False
28障91,21.327181162489783,0,48,-0.7419398354242548,False,False,False
30障29,21.323938883188465,0,64,-0.20234722784297857,False,False,False
21障294,21.32311192851993,0,86,0.5395926075812761,False,False,False
2023障139,21.32138557666205,0,98,0.9442870632672333,False,False,False
18障47,21.319895591398197,0,35,-1.1803588290840417,False,False,False
2022障74,21.319102640762065,1,104,1.1466342911102119,False,False,False
2023障63,21.31034851281935,0,54,-0.5395926075812761,False,False,False
18障312,21.30840969092801,0,56,-0.47214353163361666,False,False,False
20障286,21.297926724322508,0,29,-1.3827060569270202,False,False,False
21障113,21.29228898726058,0,99,0.9780116012410631,False,False,False
26障92,21.291534998527116,0,159,3.001483879670849,False,False,False
26障91,21.291534998527116,0,62,-0.26979630379063807,False,False,False
27障73,21.289695039729114,0,108,1.281532443005531,False,False,False
22障124,21.28484756626951,0,51,-0.6407662215027655,False,False,False
2019障40,21.27900660635321,0,59,-0.3709699177121274,False,False,False
2023障176,21.275644930745656,0,37,-1.112909753136382,False,False,False
2021障83,21.269007172662906,0,45,-0.8431134493457441,False,False,False
2021障84,21.269007172662906,0,58,-0.40469445568595713,False,False,False
21障33,21.26774700527686,0,85,0.5058680696074465,False,False,False
29障132,21.257529396326106,0,52,-0.6070416835289357,False,False,False
30障382,21.256880372601024,0,38,-1.0791852151625523,False,False,False
19障21,21.2466537887678,0,84,0.47214353163361666,False,False,False
20障163,21.24038754664509,0,17,-1.7874005126129773,False,False,False
25障363,21.238723108014288,0,62,-0.26979630379063807,False,False,False
2021障282,21.233237692560817,0,54,-0.5395926075812761,False,False,False
18障240,21.22723871322571,0,57,-0.43841899365978687,False,False,False
27障62,21.225248311000783,0,73,0.10117361392148928,False,False,False
17障154,21.219580616535392,0,78,0.26979630379063807,False,False,False
2019障36,21.218199863458615,0,62,-0.26979630379063807,False,False,False
2023障62,21.215366282513738,0,62,-0.26979630379063807,False,False,False
2021障19,21.2149760018646,0,94,0.8093889113719143,False,False,False
18障55,21.213504239194986,0,64,-0.20234722784297857,False,False,False
20障27,21.212257521155536,0,90,0.6744907594765952,False,False,False
26障238,21.21169670159521,0,44,-0.8768379873195737,False,False,False
20障405,21.20877088409608,0,89,0.6407662215027655,False,False,False
2023障255,21.208483543981025,0,86,0.5395926075812761,False,False,False
29障13,21.20700963193405,0,62,-0.26979630379063807,False,False,False
18障140,21.204640154650942,0,48,-0.7419398354242548,False,False,False
17障111,21.20368708903789,0,37,-1.112909753136382,False,False,False
30障85,21.19426770986077,0,24,-1.551328746796169,False,False,False
18障32,21.191159718830875,0,56,-0.47214353163361666,False,False,False
2021障33,21.182889026901346,0,66,-0.13489815189531904,False,False,False
2023障137,21.182691908120887,1,109,1.3152569809793606,False,False,False
2021障82,21.174024942357303,0,66,-0.13489815189531904,False,False,False
27障425,21.172222477980714,0,14,-1.8885741265344667,False,False,False
2020障392,21.171377624495967,0,50,-0.6744907594765952,False,False,False
2019障347,21.17072381007251,0,88,0.6070416835289357,False,False,False
27障5,21.165465589552106,0,72,0.06744907594765952,False,False,False
19障48,21.165464551658726,0,28,-1.41643059490085,False,False,False
20障113,21.163228294435985,0,57,-0.43841899365978687,False,False,False
20障122,21.163212748982563,0,31,-1.3152569809793606,False,False,False
29障396,21.15873523108079,0,62,-0.26979630379063807,False,False,False
21障14,21.153667176524493,0,51,-0.6407662215027655,False,False,False
30障399,21.146250674418546,0,79,0.30352084176446786,False,False,False
30障398,21.146250674418546,0,35,-1.1803588290840417,False,False,False
2019障96,21.14604546152807,0,44,-0.8768379873195737,False,False,False
30障77,21.1443836404081,0,53,-0.5733171455551059,False,False,False
22障118,21.141857244444164,0,65,-0.1686226898691488,False,False,False
26障409,21.13147208032243,0,71,0.03372453797382976,False,False,False
21障436,21.130277637313053,0,85,0.5058680696074465,False,False,False
19障115,21.124730574106934,0,48,-0.7419398354242548,False,False,False
25障45,21.1202129053233,0,96,0.8768379873195737,False,False,False
30障377,21.116942922607997,0,30,-1.3489815189531904,False,False,False
30障24,21.1157766964166,0,93,0.7756643733980845,False,False,False
22障97,21.113679819642623,0,76,0.20234722784297857,False,False,False
26障45,21.105303547847278,1,58,-0.40469445568595713,False,False,False
27障257,21.102506780111593,0,108,1.281532443005531,False,False,False
2022障31,21.09857062954655,0,122,1.7536759746391475,False,False,False
23障85,21.09764892066622,0,28,-1.41643059490085,False,False,False
18障49,21.096338775847688,0,72,0.06744907594765952,False,False,False
18障330,21.093881052710397,0,67,-0.10117361392148928,False,False,False
2023障15,21.077421857815686,0,154,2.8328611898017,False,False,False
29障35,21.075905706145065,0,116,1.551328746796169,False,False,False
2023障140,21.073647370341913,0,36,-1.1466342911102119,False,False,False
26障347,21.070063836383824,1,62,-0.26979630379063807,False,False,False
23障80,21.06893211335303,0,103,1.112909753136382,False,False,False
2020障76,21.06663868392366,0,79,0.30352084176446786,False,False,False
17障420,21.060687823290056,0,58,-0.40469445568595713,False,False,False
18障485,21.045300211428437,0,55,-0.5058680696074465,False,False,False
30障88,21.04151173384624,0,28,-1.41643059490085,False,False,False
22障445,21.03256510306582,0,91,0.708215297450425,False,False,False
26障378,21.032127601000003,0,85,0.5058680696074465,False,False,False
19障476,21.029740541987834,0,44,-0.8768379873195737,False,False,False
25障73,21.02807220608446,0,156,2.9003102657493596,False,False,False
2022障120,21.02297649479087,0,51,-0.6407662215027655,False,False,False
24障116,21.02185508129669,0,94,0.8093889113719143,False,False,False
18障44,21.01772369353507,0,85,0.5058680696074465,False,False,False
28障366,21.012901385374562,0,96,0.8768379873195737,False,False,False
2020障17,21.012607513125353,0,88,0.6070416835289357,False,False,False
2020障212,21.00952091045077,0,127,1.9222986645082965,False,False,False
2021障196,21.00808212444152,1,155,2.86658572777553,False,False,False
21障446,21.007460182278994,0,35,-1.1803588290840417,False,False,False
25障7,21.00284338052441,0,81,0.3709699177121274,False,False,False
2021障317,21.002345260526265,0,48,-0.7419398354242548,False,False,False
29障24,20.999965119710176,0,152,2.7654121138540404,False,False,False
22障438,20.998857978696332,0,75,0.1686226898691488,False,False,False
24障18,20.997197541839206,0,100,1.011736139214893,False,False,False
22障166,20.991118543535574,0,132,2.0909213543774454,False,False,False
19障334,20.98744709773254,0,52,-0.6070416835289357,False,False,False
25障378,20.986563593999033,0,35,-1.1803588290840417,False,False,False
17障385,20.984055195783718,0,66,-0.13489815189531904,False,False,False
17障150,20.981042941293857,0,89,0.6407662215027655,False,False,False
2020障16,20.96142838050515,0,143,2.4618912720895727,False,False,False
29障88,20.95901406020288,0,34,-1.2140833670578715,False,False,False
17障118,20.955948882717752,0,45,-0.8431134493457441,False,False,False
17障151,20.954308270615236,0,75,0.1686226898691488,False,False,False
30障89,20.946529503540635,0,79,0.30352084176446786,False,False,False
23障30,20.94445171049073,0,41,-0.9780116012410631,False,False,False
20障393,20.94174158683927,1,44,-0.8768379873195737,False,False,False
2020障26,20.939303578343498,0,87,0.5733171455551059,False,False,False
19障480,20.9365972102686,0,54,-0.5395926075812761,False,False,False
26障88,20.931750909444514,0,68,-0.06744907594765952,False,False,False
26障87,20.931750909444514,0,101,1.0454606771887227,False,False,False
26障89,20.931750909444514,0,90,0.6744907594765952,False,False,False
17障20,20.93129134326027,0,75,0.1686226898691488,False,False,False
28障40,20.926245745994155,0,101,1.0454606771887227,False,False,False
23障19,20.9205021986075,0,68,-0.06744907594765952,False,False,False
2021障77,20.919551391961377,0,99,0.9780116012410631,False,False,False
18障480,20.918650567077762,0,33,-1.2478079050317012,False,False,False
23障82,20.917448200588165,0,34,-1.2140833670578715,False,False,False
25障1,20.912118374308395,0,162,3.102657493592338,False,False,False
2021障304,20.908583801631,0,59,-0.3709699177121274,False,False,False
23障65,20.904866312070244,0,99,0.9780116012410631,False,False,False
17障8,20.90191771191944,0,73,0.10117361392148928,False,False,False
30障212,20.899792821674414,0,69,-0.03372453797382976,False,False,False
20障117,20.898410890205565,0,97,0.9105625252934035,False,False,False
20障118,20.898410890205565,0,31,-1.3152569809793606,False,False,False
2019障82,20.898361735552392,0,93,0.7756643733980845,False,False,False
2019障348,20.896480812528296,0,51,-0.6407662215027655,False,False,False
2023障9,20.8870518303241,0,78,0.26979630379063807,False,False,False
27障84,20.879357975383567,0,76,0.20234722784297857,False,False,False
17障40,20.879241290572548,0,73,0.10117361392148928,False,False,False
17障298,20.87811192982649,0,82,0.40469445568595713,False,False,False
30障380,20.876839281350144,0,115,1.5176042088223394,False,False,False
29障32,20.875482052308122,0,96,0.8768379873195737,False,False,False
26障368,20.868446027646403,0,35,-1.1803588290840417,False,False,False
25障124,20.86587546152881,0,33,-1.2478079050317012,False,False,False
2020障34,20.862262341127966,0,57,-0.43841899365978687,False,False,False
22障40,20.861346873067756,0,34,-1.2140833670578715,False,False,False
17障120,20.86096665241214,0,68,-0.06744907594765952,False,False,False
27障122,20.8517918558189,0,172,3.439902873330636,False,False,False
24障47,20.842593603815892,0,59,-0.3709699177121274,False,False,False
23障237,20.83950508710137,0,93,0.7756643733980845,False,False,False
19障142,20.831858269696294,0,51,-0.6407662215027655,False,False,False
19障141,20.831858269696294,0,28,-1.41643059490085,False,False,False
26障215,20.8308912592246,0,39,-1.0454606771887227,False,False,False
26障377,20.828887635688808,0,120,1.6862268986914881,False,False,False
24障223,20.82601320077117,0,38,-1.0791852151625523,False,False,False
24障224,20.82601320077117,0,41,-0.9780116012410631,False,False,False
26障35,20.822356796954423,0,143,2.4618912720895727,False,False,False
21障40,20.82041727663506,0,38,-1.0791852151625523,False,False,False
2022障60,20.817708755564237,0,72,0.06744907594765952,False,False,False
17障252,20.814229970545927,0,74,0.13489815189531904,False,False,False
20障160,20.81309535577882,0,40,-1.011736139214893,False,False,False
28障220,20.807739593339626,0,78,0.26979630379063807,False,False,False
21障116,20.80773901140108,0,105,1.1803588290840417,False,False,False
26障14,20.807622218592368,0,78,0.26979630379063807,False,False,False
20障120,20.80342865989996,0,51,-0.6407662215027655,False,False,False
2021障20,20.7983917809075,0,71,0.03372453797382976,False,False,False
21障20,20.797510938288177,0,139,2.3269931201942535,False,False,False
22障289,20.7915239231717,0,20,-1.6862268986914881,False,False,False
25障6,20.783192027000517,0,48,-0.7419398354242548,False,False,False
18障57,20.781139461449186,0,31,-1.3152569809793606,False,False,False
29障4,20.781042321620635,0,61,-0.30352084176446786,False,False,False
30障385,20.78082976999998,0,47,-0.7756643733980845,False,False,False
20障165,20.765939857520976,0,57,-0.43841899365978687,False,False,False
18障102,20.76583215984634,1,46,-0.8093889113719143,False,False,False
18障2,20.759880455707147,0,56,-0.47214353163361666,False,False,False
24障156,20.757695934165895,0,84,0.47214353163361666,False,False,False
30障402,20.75531945688163,0,39,-1.0454606771887227,False,False,False
30障403,20.75531945688163,0,54,-0.5395926075812761,False,False,False
23障66,20.754532458356866,0,47,-0.7756643733980845,False,False,False
17障46,20.751572539922055,0,71,0.03372453797382976,False,False,False
2021障12,20.750400310363336,0,98,0.9442870632672333,False,False,False
25障316,20.75012305227799,0,117,1.5850532847699987,False,False,False
2022障231,20.741606436081984,0,61,-0.30352084176446786,False,False,False
17障4,20.736837961559996,0,55,-0.5058680696074465,False,False,False
17障5,20.736837961559996,0,94,0.8093889113719143,False,False,False
24障410,20.735662804332073,0,59,-0.3709699177121274,False,False,False
28障4,20.732105949988245,0,70,0.0,False,False,False
18障27,20.728540720024327,0,107,1.2478079050317012,False,False,False
18障28,20.728540720024327,0,130,2.023472278429786,False,False,False
26障345,20.72777290474874,0,84,0.47214353163361666,False,False,False
26障96,20.72487196507629,0,76,0.20234722784297857,False,False,False
2022障59,20.722726525258626,0,149,2.664238499932551,False,False,False
17障76,20.719463177167594,0,44,-0.8768379873195737,False,False,False
18障139,20.71892939619985,0,41,-0.9780116012410631,False,False,False
18障141,20.71892939619985,0,70,0.0,False,False,False
20障115,20.71821017012751,0,94,0.8093889113719143,False,False,False
25障130,20.716316696129077,0,92,0.7419398354242548,False,False,False
30障27,20.71339031685647,0,104,1.1466342911102119,False,False,False
27障124,20.710181058558383,0,97,0.9105625252934035,False,False,False
2020障30,20.710121540334434,0,66,-0.13489815189531904,False,False,False
2019障79,20.70978566749948,0,69,-0.03372453797382976,False,False,False
17障292,20.706384233717976,0,134,2.1583704303251046,False,False,False
20障245,20.702569009680044,0,89,0.6407662215027655,False,False,False
2019障189,20.702465374682415,0,65,-0.1686226898691488,False,False,False
21障46,20.698344898910992,0,159,3.001483879670849,False,False,False
22障260,20.698277157598504,0,53,-0.5733171455551059,False,False,False
22障261,20.698277157598504,0,43,-0.9105625252934035,False,False,False
19障458,20.69522298534172,0,82,0.40469445568595713,False,False,False
25障32,20.692580766863067,0,118,1.6187778227438285,False,False,False
17障160,20.69178973558696,0,35,-1.1803588290840417,False,False,False
22障42,20.689742695328327,0,126,1.8885741265344667,False,False,False
26障407,20.689361730165302,0,36,-1.1466342911102119,False,False,False
2022障240,20.68666822281833,0,86,0.5395926075812761,False,False,False
17障2,20.685658828939793,0,56,-0.47214353163361666,False,False,False
2022障123,20.680256058165128,0,60,-0.3372453797382976,False,False,False
2021障302,20.67789611372559,0,170,3.3724537973829762,False,False,False
2023障61,20.661500686747054,0,68,-0.06744907594765952,False,False,False
2023障60,20.661500686747054,0,112,1.41643059490085,False,False,False
2020障12,20.660035753573467,0,74,0.13489815189531904,False,False,False
24障45,20.65508540886011,0,119,1.6525023607176583,False,False,False
20障443,20.654182812339982,0,44,-0.8768379873195737,False,False,False
23障200,20.654068833820563,0,69,-0.03372453797382976,False,False,False
30障119,20.651652288088105,1,77,0.23607176581680833,False,False,False
19障431,20.644809951512038,1,52,-0.6070416835289357,False,False,False
28障370,20.64462225774186,0,64,-0.20234722784297857,False,False,False
19障7,20.643699600932198,0,35,-1.1803588290840417,False,False,False
25障207,20.639633303769976,0,49,-0.708215297450425,False,False,False
25障208,20.639633303769976,0,141,2.394442196141913,False,False,False
29障211,20.63709442795299,0,159,3.001483879670849,False,False,False
19障289,20.636016389170774,0,69,-0.03372453797382976,False,False,False
17障373,20.633902509033188,0,62,-0.26979630379063807,False,False,False
2021障312,20.631408688484495,0,48,-0.7419398354242548,False,False,False
22障173,20.62995989099323,0,55,-0.5058680696074465,False,False,False
21障377,20.62836593492714,0,136,2.225819506272764,False,False,False
25障350,20.623065103838083,0,70,0.0,False,False,False
22障432,20.621358499300833,0,46,-0.8093889113719143,False,False,False
22障430,20.621358499300833,0,63,-0.23607176581680833,False,False,False
23障351,20.620436981431816,0,124,1.821125050586807,False,False,False
28障182,20.618799216867135,0,43,-0.9105625252934035,False,False,False
28障183,20.618799216867135,0,92,0.7419398354242548,False,False,False
19障2,20.61274734853854,0,140,2.3607176581680833,False,False,False
29障214,20.610416203662826,0,45,-0.8431134493457441,False,False,False
2023障16,20.606779046700954,0,84,0.47214353163361666,False,False,False
2022障51,20.60642128585377,0,170,3.3724537973829762,False,False,False
2021障78,20.603095694133753,0,53,-0.5733171455551059,False,False,False
2023障141,20.601966567196698,0,60,-0.3372453797382976,False,False,False
2023障142,20.601966567196698,0,136,2.225819506272764,False,False,False
29障260,20.598570388608557,0,41,-0.9780116012410631,False,False,False
2023障8,20.589902745777056,0,132,2.0909213543774454,False,False,False
2020障362,20.589426744689252,0,43,-0.9105625252934035,False,False,False
2020障363,20.589426744689252,0,77,0.23607176581680833,False,False,False
2020障364,20.589426744689252,0,92,0.7419398354242548,False,False,False
27障35,20.58929060114234,0,138,2.2932685822204237,False,False,False
22障262,20.589263058330996,0,68,-0.06744907594765952,False,False,False
27障67,20.587277803424712,0,146,2.563064886011062,False,False,False
30障62,20.583927266473268,0,67,-0.10117361392148928,False,False,False
25障16,20.577282008686343,0,81,0.3709699177121274,False,False,False
19障133,20.575545820713998,0,51,-0.6407662215027655,False,False,False
2022障152,20.575415940639722,0,99,0.9780116012410631,False,False,False
24障391,20.575391133738034,0,120,1.6862268986914881,False,False,False
23障32,20.573296625426984,0,59,-0.3709699177121274,False,False,False
2019障344,20.572539376657634,0,88,0.6070416835289357,False,False,False
2023障267,20.568334714807946,0,71,0.03372453797382976,False,False,False
2023障273,20.568334714807946,0,76,0.20234722784297857,False,False,False
22障448,20.568288676465734,0,58,-0.40469445568595713,False,False,False
19障182,20.5676991225655,0,40,-1.011736139214893,False,False,False
21障444,20.565349832121875,0,86,0.5395926075812761,False,False,False
19障466,20.561229049957674,0,50,-0.6744907594765952,False,False,False
2022障28,20.557657423368767,0,99,0.9780116012410631,False,False,False
22障89,20.55100257581467,0,48,-0.7419398354242548,False,False,False
22障87,20.55100257581467,0,83,0.43841899365978687,False,False,False
2021障5,20.548561405620614,0,56,-0.47214353163361666,False,False,False
23障26,20.54073867949293,0,108,1.281532443005531,False,False,False
23障377,20.540188912240705,0,55,-0.5058680696074465,False,False,False
18障24,20.53719196735616,0,60,-0.3372453797382976,False,False,False
29障366,20.535925089322166,0,72,0.06744907594765952,False,False,False
28障382,20.53498780371047,0,86,0.5395926075812761,False,False,False
25障380,20.513857691514282,0,54,-0.5395926075812761,False,False,False
27障220,20.513696466386662,0,93,0.7756643733980845,False,False,False
25障127,20.512711741500976,0,61,-0.30352084176446786,False,False,False
29障395,20.509541138049308,0,48,-0.7419398354242548,False,False,False
17障146,20.503585121104784,0,111,1.3827060569270202,False,False,False
2023障302,20.501437768542367,0,85,0.5058680696074465,False,False,False
25障67,20.499331471461034,0,142,2.428166734115743,False,False,False
24障21,20.49896820929102,0,97,0.9105625252934035,False,False,False
24障22,20.49886004691054,0,68,-0.06744907594765952,False,False,False
28障2,20.49877270611817,0,86,0.5395926075812761,False,False,False
27障385,20.498573323478062,0,64,-0.20234722784297857,False,False,False
19障54,20.497736061965284,0,75,0.1686226898691488,False,False,False
2019障98,20.49719763545578,0,67,-0.10117361392148928,False,False,False
2019障95,20.49719763545578,0,46,-0.8093889113719143,False,False,False
2019障94,20.49719763545578,0,60,-0.3372453797382976,False,False,False
27障396,20.497128266454766,0,65,-0.1686226898691488,False,False,False
29障388,20.49659212752744,0,84,0.47214353163361666,False,False,False
2019障121,20.494638220613002,0,128,1.9560232024821262,False,False,False
19障479,20.49448686011148,0,39,-1.0454606771887227,False,False,False
2022障235,20.493868229761848,0,70,0.0,False,False,False
2022障236,20.493868229761848,0,48,-0.7419398354242548,False,False,False
2021障11,20.490257595484703,0,124,1.821125050586807,False,False,False
2023障284,20.48585369731404,0,119,1.6525023607176583,False,False,False
30障20,20.484601492672947,0,98,0.9442870632672333,False,False,False
25障46,20.484224138603302,0,54,-0.5395926075812761,False,False,False
2023障293,20.483418879254533,0,142,2.428166734115743,False,False,False
26障391,20.482277987290946,0,37,-1.112909753136382,False,False,False
27障260,20.481930885854446,0,77,0.23607176581680833,False,False,False
17障406,20.478736943483344,0,77,0.23607176581680833,False,False,False
17障407,20.478736943483344,0,35,-1.1803588290840417,False,False,False
17障408,20.478736943483344,0,71,0.03372453797382976,False,False,False
20障451,20.477598298241666,0,59,-0.3709699177121274,False,False,False
24障407,20.47739992883751,0,102,1.0791852151625523,False,False,False
21障37,20.474498022121143,0,51,-0.6407662215027655,False,False,False
17障31,20.47367678590072,0,88,0.6070416835289357,False,False,False
2023障272,20.47335248450234,0,87,0.5733171455551059,False,False,False
22障450,20.473306446160123,0,114,1.4838796708485096,False,False,False
26障214,20.471107170141998,0,78,0.26979630379063807,False,False,False
2023障6,20.46972202386062,0,133,2.1246458923512748,False,False,False
24障222,20.466229111688566,0,54,-0.5395926075812761,False,False,False
18障456,20.46262635663954,0,29,-1.3827060569270202,False,False,False
20障248,20.454830803359908,0,145,2.5293403480372323,False,False,False
23障86,20.44880109459393,0,51,-0.6407662215027655,False,False,False
20障298,20.447863914671494,0,40,-1.011736139214893,False,False,False
20障99,20.44465711344243,0,97,0.9105625252934035,False,False,False
21障249,20.442077502404175,0,114,1.4838796708485096,False,False,False
24障2,20.44118483124521,0,73,0.10117361392148928,False,False,False
25障40,20.440019251584136,0,77,0.23607176581680833,False,False,False
25障211,20.435636974196864,0,168,3.3050047214353167,False,False,False
29障42,20.43466176496364,0,83,0.43841899365978687,False,False,False
2021障291,20.4320111443459,0,72,0.06744907594765952,False,False,False
27障426,20.42988505323,0,100,1.011736139214893,False,False,False
26障380,20.42696606131723,0,29,-1.3827060569270202,False,False,False
21障419,20.425509302472282,0,93,0.7756643733980845,False,False,False
24障36,20.422980641024363,0,108,1.281532443005531,False,False,False
20障413,20.42119895097116,0,26,-1.4838796708485096,False,False,False
20障414,20.42119895097116,0,50,-0.6744907594765952,False,False,False
20障415,20.42119895097116,0,39,-1.0454606771887227,False,False,False
22障409,20.416907098889617,0,59,-0.3709699177121274,False,False,False
22障408,20.416907098889617,0,45,-0.8431134493457441,False,False,False
19障26,20.415319487303666,0,133,2.1246458923512748,False,False,False
28障185,20.414802887294023,0,133,2.1246458923512748,False,False,False
21障156,20.410138170440778,0,76,0.20234722784297857,False,False,False
18障58,20.408424155873664,0,59,-0.3709699177121274,False,False,False
2019障334,20.404031663516673,0,30,-1.3489815189531904,False,False,False
19障140,20.4039193432981,0,138,2.2932685822204237,False,False,False
17障251,20.40032291310963,0,59,-0.3709699177121274,False,False,False
22障33,20.39330998644824,0,107,1.2478079050317012,False,False,False
30障92,20.392663907773947,0,114,1.4838796708485096,False,False,False
30障90,20.392663907773947,0,111,1.3827060569270202,False,False,False
30障91,20.392663907773947,0,77,0.23607176581680833,False,False,False
25障213,20.39189509744984,0,56,-0.47214353163361666,False,False,False
30障23,20.391458160953714,0,92,0.7419398354242548,False,False,False
2022障23,20.39145631104374,0,92,0.7419398354242548,False,False,False
29障212,20.389356221632855,0,168,3.3050047214353167,False,False,False
29障87,20.388084811979336,0,103,1.112909753136382,False,False,False
30障79,20.381704539869247,0,57,-0.43841899365978687,False,False,False
30障381,20.38109194273121,0,85,0.5058680696074465,False,False,False
26障90,20.377885313677826,0,75,0.1686226898691488,False,False,False
30障83,20.37560025531709,0,113,1.4501551328746798,False,False,False
30障125,20.3737981426952,0,57,-0.43841899365978687,False,False,False
24障118,20.373007255224394,0,75,0.1686226898691488,False,False,False
2019障222,20.372420281051994,0,77,0.23607176581680833,False,False,False
21障143,20.372323045616184,0,94,0.8093889113719143,False,False,False
17障280,20.364837823780434,0,108,1.281532443005531,False,False,False
22障49,20.363307141749814,0,121,1.719951436665318,False,False,False
17障285,20.361650619656302,0,46,-0.8093889113719143,False,False,False
21障457,20.35826608924751,0,84,0.47214353163361666,False,False,False
21障458,20.35826608924751,0,147,2.5967894239848914,False,False,False
25障344,20.35826324506109,0,51,-0.6407662215027655,False,False,False
22障294,20.356264826574144,0,71,0.03372453797382976,False,False,False
23障345,20.35563512265482,0,25,-1.5176042088223394,False,False,False
23障344,20.35563512265482,0,52,-0.6070416835289357,False,False,False
23障346,20.35563512265482,0,121,1.719951436665318,False,False,False
19障448,20.354646330461886,0,28,-1.41643059490085,False,False,False
20障456,20.35395573774639,0,104,1.1466342911102119,False,False,False
18障290,20.353267887202943,0,94,0.8093889113719143,False,False,False
22障459,20.34966388566485,0,37,-1.112909753136382,False,False,False
29障213,20.345614344885835,0,62,-0.26979630379063807,False,False,False
2019障224,20.342078297774577,0,89,0.6407662215027655,False,False,False
2023障172,20.339810740417477,0,87,0.5733171455551059,False,False,False
25障90,20.339383334237734,0,78,0.26979630379063807,False,False,False
25障89,20.339383334237734,0,93,0.7756643733980845,False,False,False
28障360,20.337429158158248,0,167,3.271280183461487,False,False,False
27障430,20.336741721510762,0,132,2.0909213543774454,False,False,False
18障458,20.33669968727105,0,39,-1.0454606771887227,False,False,False
21障147,20.331897891498244,0,56,-0.47214353163361666,False,False,False
30障391,20.325744321288493,0,38,-1.0791852151625523,False,False,False
2023障289,20.325460135374467,0,147,2.5967894239848914,False,False,False
29障389,20.324113299636288,0,49,-0.708215297450425,False,False,False
26障245,20.320997226125243,0,69,-0.03372453797382976,False,False,False
26障219,20.31835119412747,0,65,-0.1686226898691488,False,False,False
17障293,20.31764714945337,0,40,-1.011736139214893,False,False,False
29障20,20.317210912429314,0,99,0.9780116012410631,False,False,False
19障46,20.31304032739397,0,56,-0.47214353163361666,False,False,False
29障358,20.311982492497084,0,56,-0.47214353163361666,False,False,False
29障359,20.311982492497084,0,144,2.4956158100634025,False,False,False
29障360,20.311982492497084,0,70,0.0,False,False,False
20障2,20.309099001152337,0,73,0.10117361392148928,False,False,False
2019障335,20.309049433211065,0,63,-0.23607176581680833,False,False,False
22障465,20.307699686565815,0,75,0.1686226898691488,False,False,False
17障121,20.307101056645458,0,60,-0.3372453797382976,False,False,False
17障122,20.307101056645458,0,88,0.6070416835289357,False,False,False
17障123,20.307101056645458,0,42,-0.9442870632672333,False,False,False
23障197,20.307082182422104,0,65,-0.1686226898691488,False,False,False
17障24,20.305895309825225,0,88,0.6070416835289357,False,False,False
27障123,20.30289413311872,0,108,1.281532443005531,False,False,False
2021障17,20.30132631701531,0,66,-0.13489815189531904,False,False,False
30障368,20.29949793583484,0,41,-0.9780116012410631,False,False,False
19障40,20.298407040259065,0,50,-0.6744907594765952,False,False,False
2020障29,20.29670866736074,0,121,1.719951436665318,False,False,False
24障39,20.294819957358047,0,131,2.0571968164036156,False,False,False
22障90,20.29317346651257,0,128,1.9560232024821262,False,False,False
2023障18,20.29148852455155,0,121,1.719951436665318,False,False,False
25障372,20.29136629879551,0,23,-1.5850532847699987,False,False,False
18障60,20.28955933126622,0,57,-0.43841899365978687,False,False,False
28障186,20.28887621792553,0,97,0.9105625252934035,False,False,False
25障78,20.286739177226753,0,144,2.4956158100634025,False,False,False
26障362,20.28471934173872,0,79,0.30352084176446786,False,False,False
26障363,20.28471934173872,0,96,0.8768379873195737,False,False,False
2023障20,20.28343464240032,0,133,2.1246458923512748,False,False,False
30障84,20.28061802501148,0,45,-0.8431134493457441,False,False,False
24障377,20.279841283285286,0,60,-0.3372453797382976,False,False,False
2021障111,20.27816905787815,0,137,2.259544044246594,False,False,False
2020障214,20.276071945679544,0,65,-0.1686226898691488,False,False,False
29障8,20.275128037001153,0,101,1.0454606771887227,False,False,False
29障253,20.274658391892387,0,148,2.6305139619587212,False,False,False
17障289,20.27322329596692,0,44,-0.8768379873195737,False,False,False
2022障146,20.268198902063716,0,81,0.3709699177121274,False,False,False
21障462,20.265122757528278,0,71,0.03372453797382976,False,False,False
25障34,20.263702125527317,0,77,0.23607176581680833,False,False,False
25障347,20.26328101475548,0,71,0.03372453797382976,False,False,False
